,col_a,col_b,pvalue
488,02-00_4,03-01_4,4.463686720056472e-09
489,02-00_4,03-01_5,1.8125710635453653e-07
490,02-00_4,04-00_4,2.9670455171392844e-06
491,02-00_4,04-00_5,2.016920215398187e-06
492,02-00_4,06-00_1,2.673292785988616e-07
493,02-00_4,06-00_3,1.0506616895192278e-09
494,02-00_4,06-00_4,1.5786162818976407e-09
495,02-00_4,06-00_5,4.168898916419156e-06
496,02-00_4,06-01_1,3.77468840178598e-06
497,02-00_4,06-01_3,3.989345140861195e-07
498,02-00_5,02-00_5,0.0
499,02-00_5,02-01_3,1.236592332879378e-07
500,02-00_5,02-01_4,1.0209352732326516e-06
501,02-00_5,02-01_5,6.919303894824782e-07
502,02-00_5,03-00_1,4.605948146269073e-14
503,02-00_5,03-00_3,1.089835673407043e-19
504,02-00_5,03-00_4,2.3651717308971247e-14
505,02-00_5,03-00_5,6.968207597497729e-17
506,02-00_5,03-01_1,2.8033870493753285e-07
507,02-00_5,03-01_3,1.3717780980836032e-11
508,02-00_5,03-01_4,2.072849171443593e-07
509,02-00_5,03-01_5,1.1218941919677644e-09
510,02-00_5,04-00_1,8.392715878496406e-09
511,02-00_5,04-00_2,3.469843005276083e-09
512,02-00_5,04-00_3,2.799084750894393e-07
513,02-00_5,04-00_4,6.470223455063632e-09
514,02-00_5,04-00_5,2.8349771723413378e-08
515,02-00_5,06-00_3,9.116913546988981e-08
516,02-00_5,06-00_5,1.238615150173249e-06
517,02-00_5,06-01_1,1.24075873760802e-06
518,02-00_5,06-01_3,5.835207077370012e-08
519,02-00_5,06-01_5,4.510429584585763e-07
520,02-01_0,02-01_0,0.0
521,02-01_0,02-01_1,4.393849220635766e-06
522,02-01_0,02-01_2,4.011374425807062e-24
523,02-01_0,02-01_3,4.427641258001298e-08
524,02-01_0,02-01_4,3.361247408988732e-06
525,02-01_0,02-01_5,6.026147775357934e-11
526,02-01_0,03-00_0,5.633245332923243e-10
527,02-01_0,03-01_0,3.6643960177887845e-16
528,02-01_0,03-01_2,1.2672729964447528e-08
529,02-01_0,04-00_0,9.560334357869248e-09
530,02-01_0,04-01_0,9.157128293923244e-07
531,02-01_0,06-00_0,1.2090457434401076e-09
532,02-01_0,06-00_2,1.785334528935106e-06
533,02-01_0,06-01_0,3.919802126718208e-07
534,02-01_1,02-01_1,0.0
535,02-01_1,02-01_2,2.2025594722499307e-14
536,02-01_1,02-01_3,3.114709150708275e-75
537,02-01_1,02-01_4,2.4265479530192848e-119
538,02-01_1,02-01_5,1.6214554388120072e-95
539,02-01_1,03-00_1,1.4492943605384753e-06
540,02-01_1,03-00_4,1.1057158282445457e-06
541,02-01_1,03-01_1,8.567642617470474e-14
542,02-01_1,03-01_2,1.808961499000261e-06
543,02-01_1,03-01_3,3.2409640931519118e-12
544,02-01_1,03-01_4,8.537690110146684e-14
545,02-01_1,03-01_5,1.0022265546987841e-07
546,02-01_1,04-00_1,1.244569777272586e-07
547,02-01_1,04-00_2,9.25086275408129e-07
548,02-01_1,04-00_3,5.7526796767590155e-08
549,02-01_1,04-00_4,2.024727756194345e-06
550,02-01_1,04-00_5,2.618972569705094e-09
551,02-01_1,04-01_1,3.586413909553621e-13
552,02-01_1,04-01_2,6.018059171474366e-08
553,02-01_1,04-01_3,2.420842689944259e-10
554,02-01_1,04-01_4,8.410645922384585e-11
