,col_a,col_b,pvalue
322,00-01_4,07-00_4,1.927617829244172e-07
323,00-01_4,07-00_5,4.534692054946772e-05
324,00-01_4,07-01_1,4.39719227335612e-05
325,00-01_4,07-01_3,4.898613437092821e-05
326,00-01_4,07-01_4,1.0172052298120951e-05
327,00-01_4,07-01_5,0.0001143485054112
328,00-01_5,00-01_5,0.0
329,00-01_5,01-00_1,0.0039174642451254
330,00-01_5,01-00_3,0.001081616525982
331,00-01_5,01-00_4,0.0135019346972467
332,00-01_5,01-00_5,0.0017389426587729
333,00-01_5,01-01_1,7.666974102785305e-08
334,00-01_5,01-01_2,0.0039451210666596
335,00-01_5,01-01_3,3.806208213955769e-09
336,00-01_5,01-01_4,4.8797892113380214e-08
337,00-01_5,01-01_5,2.112449828038122e-08
338,00-01_5,02-00_0,0.0225594147770722
339,00-01_5,02-00_1,0.000119912323901
340,00-01_5,02-00_2,0.013042946814642
341,00-01_5,02-00_3,0.0011979194729732
342,00-01_5,02-00_4,0.0003330999018324
343,00-01_5,02-00_5,0.0010884762313244
344,00-01_5,02-01_0,0.028334442881582
345,00-01_5,02-01_1,1.143404209924806e-10
346,00-01_5,02-01_2,0.0012194628056518
347,00-01_5,02-01_3,1.220778006049224e-11
348,00-01_5,02-01_4,3.22840866409572e-09
349,00-01_5,02-01_5,1.5366586699352126e-10
350,00-01_5,03-00_1,0.0005619258613273
351,00-01_5,03-00_2,0.035716888966505
352,00-01_5,03-00_3,0.0118650498432871
353,00-01_5,03-00_4,0.000158132252403
354,00-01_5,03-00_5,0.0221160857321189
355,00-01_5,03-01_1,1.2465108326184438e-05
356,00-01_5,03-01_3,1.742045277900292e-07
357,00-01_5,03-01_4,1.005229834668791e-05
358,00-01_5,03-01_5,1.0702335158349989e-05
359,00-01_5,04-00_0,0.0357813788352176
360,00-01_5,04-00_1,0.000298412939298
361,00-01_5,04-00_2,0.0003629392068522
362,00-01_5,04-00_3,9.369110375033782e-05
363,00-01_5,04-00_4,0.0009430086686551
364,00-01_5,04-00_5,9.242322510822138e-07
365,00-01_5,04-01_1,1.1329988683991134e-09
366,00-01_5,04-01_2,0.0161282149536531
367,00-01_5,04-01_3,1.0945838700399704e-10
368,00-01_5,04-01_4,1.3156016615717836e-09
369,00-01_5,04-01_5,2.9328903714715344e-11
370,00-01_5,05-00_1,0.0467277797462927
371,00-01_5,05-00_3,0.0046243039466251
372,00-01_5,05-00_4,0.0077388484648006
373,00-01_5,05-00_5,0.0293089342674469
374,00-01_5,05-01_1,0.0145809495249329
375,00-01_5,05-01_3,1.359713458072182e-05
376,00-01_5,05-01_4,0.0009551556825376
377,00-01_5,05-01_5,0.0160872846471291
378,00-01_5,06-00_0,0.0010017353393081
379,00-01_5,06-00_1,0.0071859760214843
380,00-01_5,06-00_2,0.0133533970910335
381,00-01_5,06-00_3,0.0011507483976188
382,00-01_5,06-00_4,0.0006649599756207
383,00-01_5,06-00_5,0.0046549482228046
384,00-01_5,06-01_0,0.0003664642534519
385,00-01_5,06-01_1,3.4592861439870607e-10
386,00-01_5,06-01_2,3.552775760740931e-05
387,00-01_5,06-01_3,1.3013398302696442e-14
388,00-01_5,06-01_4,3.7602978739853164e-10
389,00-01_5,06-01_5,3.839404775012085e-15
390,00-01_5,07-00_1,0.0008704515023493
391,00-01_5,07-00_2,0.0045184837243058
392,00-01_5,07-00_3,0.000307966400796
393,00-01_5,07-00_4,0.0003048478780415
394,00-01_5,07-00_5,0.0018596994401883
395,00-01_5,07-01_0,0.0144318030483361
396,00-01_5,07-01_1,1.2158575475486913e-05
397,00-01_5,07-01_3,6.123353409839514e-05
398,00-01_5,07-01_4,2.2711059320495957e-05
399,00-01_5,07-01_5,2.636196074820269e-05
