,col_a,col_b,pvalue
275,00-01_4,07-00_5,5.142741951994752e-05
276,00-01_4,07-01_1,8.638544341325243e-07
277,00-01_4,07-01_2,0.0097048418815895
278,00-01_4,07-01_3,3.731347960377215e-07
279,00-01_4,07-01_4,1.1238038549922389e-07
280,00-01_4,07-01_5,2.916378166392456e-07
281,00-01_5,00-01_5,0.0
282,00-01_5,01-00_1,0.0059531586813822
283,00-01_5,01-00_3,0.00526554797781
284,00-01_5,01-00_5,0.0030832983070308
285,00-01_5,01-01_0,0.0001408683131098
286,00-01_5,01-01_1,4.0794159543021127e-10
287,00-01_5,01-01_2,5.063461990155097e-05
288,00-01_5,01-01_3,9.034019769686508e-11
289,00-01_5,01-01_4,1.3036689210816376e-08
290,00-01_5,01-01_5,3.875310159456536e-11
291,00-01_5,02-00_1,0.0007242216067402
292,00-01_5,02-00_3,0.0021906795687565
293,00-01_5,02-00_4,0.0045860137884528
294,00-01_5,02-00_5,0.0003018254853761
295,00-01_5,02-01_1,3.4241040864429894e-08
296,00-01_5,02-01_2,2.953716661548941e-05
297,00-01_5,02-01_3,6.6351906706214596e-09
298,00-01_5,02-01_4,1.1883022534583745e-07
299,00-01_5,02-01_5,2.6390477802149267e-09
300,00-01_5,03-00_1,0.0028793786319106
301,00-01_5,03-00_3,0.0068885986976051
302,00-01_5,03-00_4,0.0015019517761143
303,00-01_5,03-01_1,1.8438221686020388e-06
304,00-01_5,03-01_3,9.439819949789596e-10
305,00-01_5,03-01_4,3.014512734973011e-07
306,00-01_5,03-01_5,7.099411600864109e-07
307,00-01_5,04-00_1,0.0089802108801612
308,00-01_5,04-00_2,0.0002534616385333
309,00-01_5,04-00_5,0.0008146503649193
310,00-01_5,04-01_1,2.435921502983681e-08
311,00-01_5,04-01_2,2.0307054738794046e-07
312,00-01_5,04-01_3,8.993826674197576e-08
313,00-01_5,04-01_4,9.093024430417643e-08
314,00-01_5,04-01_5,2.6573759946932643e-10
315,00-01_5,05-00_3,0.0002707876065526
316,00-01_5,05-00_4,0.0043907249370533
317,00-01_5,05-00_5,0.0022793631619477
318,00-01_5,05-01_0,0.003142259452038
319,00-01_5,05-01_1,0.000723534882397
320,00-01_5,05-01_2,0.002181566415456
321,00-01_5,05-01_3,5.586803982808653e-07
322,00-01_5,05-01_4,2.082411453246922e-05
323,00-01_5,05-01_5,0.0006379203448881
324,00-01_5,06-00_1,0.0077755790489214
325,00-01_5,06-00_2,0.0099920817272904
326,00-01_5,06-00_3,0.0079030694478259
327,00-01_5,06-00_4,0.0096391538810225
328,00-01_5,06-00_5,0.0032197749341532
329,00-01_5,06-01_0,1.5365500790362768e-06
330,00-01_5,06-01_1,7.429262971037122e-18
331,00-01_5,06-01_2,1.800685927380713e-10
332,00-01_5,06-01_3,7.257865791803872e-18
333,00-01_5,06-01_4,1.3864392379994214e-15
334,00-01_5,06-01_5,1.7474870364083618e-22
335,00-01_5,07-00_2,0.0051729287028032
336,00-01_5,07-01_1,1.973738321462509e-06
337,00-01_5,07-01_2,0.0021365509565637
338,00-01_5,07-01_3,1.3634578269225304e-05
339,00-01_5,07-01_4,6.322637733379903e-06
340,00-01_5,07-01_5,6.902112120733542e-07
341,01-00_0,01-00_0,0.0
342,01-00_0,01-00_1,2.821983128758178e-13
343,01-00_0,01-00_2,1.1510531332768263e-38
344,01-00_0,01-00_3,7.99326480812667e-16
345,01-00_0,01-00_4,6.947497519426304e-10
346,01-00_0,01-00_5,3.735515592421353e-19
347,01-00_0,01-01_0,8.875037559308113e-22
348,01-00_0,01-01_1,0.0004126437474663
349,01-00_0,01-01_2,1.3935915378989054e-08
350,01-00_0,01-01_3,0.0002315267676777
351,01-00_0,01-01_5,5.19230175197888e-06
352,01-00_0,02-00_0,9.887159738610021e-13
353,01-00_0,02-00_1,0.0019925794999185
354,01-00_0,02-00_2,9.390057291214922e-05
355,01-00_0,02-00_3,3.2547343471096385e-05
356,01-00_0,02-00_4,0.0023518195573507
357,01-00_0,02-00_5,1.23395133742222e-05
358,01-00_0,02-01_0,1.3178751305873474e-07
359,01-00_0,02-01_3,0.0043404099060177
360,01-00_0,02-01_5,0.0036178562605605
361,01-00_0,03-00_0,2.8483239775313657e-10
362,01-00_0,03-00_2,0.0011097037116083
363,01-00_0,03-00_3,0.0002600839945782
364,01-00_0,03-00_4,0.0026306314775825
365,01-00_0,03-00_5,0.0030121612026355
366,01-00_0,03-01_0,1.0848598283432333e-07
367,01-00_0,03-01_2,0.0002307685551113
368,01-00_0,04-00_0,5.50114164218957e-10
369,01-00_0,04-00_1,0.0044498805818739
370,01-00_0,04-00_2,3.767127178004001e-05
371,01-00_0,04-00_3,0.0017166858102934
372,01-00_0,04-00_4,0.0080060596946814
373,01-00_0,04-00_5,0.0006041455700509
374,01-00_0,04-01_0,0.0002390780030572
375,01-00_0,05-00_0,1.0929639080854772e-09
376,01-00_0,05-00_2,1.085588846924641e-05
377,01-00_0,05-00_5,0.004549559693686
378,01-00_0,05-01_0,1.1045259173941587e-05
379,01-00_0,05-01_2,0.0033142644727378
380,01-00_0,06-00_0,7.959101749142795e-14
381,01-00_0,06-00_2,6.32664859420614e-05
382,01-00_0,06-00_5,0.0074220860355933
383,01-00_0,06-01_0,3.25092709356636e-05
384,01-00_0,07-00_0,4.652419741354403e-07
385,01-00_0,07-00_1,6.526962406868272e-05
386,01-00_0,07-00_2,3.366335242816469e-07
387,01-00_0,07-00_3,0.0004745046011692
388,01-00_0,07-00_4,0.0002695616700508
389,01-00_0,07-00_5,0.0001262752887337
390,01-00_0,07-01_0,0.0032074895033048
391,01-00_0,bai_score,0.0026575275045583
392,01-00_0,age,0.0001526951461456
393,01-00_1,01-00_1,0.0
394,01-00_1,01-00_2,6.188876306183501e-15
395,01-00_1,01-00_3,1.1947069835820604e-100
396,01-00_1,01-00_4,3.1611952809000633e-121
397,01-00_1,01-00_5,5.297756906409223e-118
398,01-00_1,01-01_0,8.934263708507088e-07
399,01-00_1,01-01_1,3.910932490533221e-33
400,01-00_1,01-01_2,5.585784973010023e-08
401,01-00_1,01-01_3,2.6287265167372358e-28
402,01-00_1,01-01_4,4.334428124797333e-28
